"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	237	491768	48.2
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	264	513582	51.4
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	286	519525	55.1
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	266	546332	48.7
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	292	582437	50.1
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	321	606925	52.9
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	330	637270	51.8
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	347	670706	51.7
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	314	707704	44.4
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	397	735690	54.0
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	371	756364	49.1
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	398	770356	51.7
	"Breast"	"26000"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	429	767667	55.9
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	431	461496	93.4
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	466	485477	96.0
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	463	489003	94.7
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	540	514059	105.0
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	555	552028	100.5
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	571	577295	98.9
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	622	593052	104.9
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	590	610899	96.6
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	641	626743	102.3
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	685	643927	106.4
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	703	664414	105.8
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	745	693576	107.4
	"Breast"	"26000"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	810	713965	113.5
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	594	408090	145.6
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	607	433447	140.0
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	633	445967	141.9
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	684	475613	143.8
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	764	511492	149.4
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	834	531641	156.9
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	795	551186	144.2
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	858	566819	151.4
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	903	583002	154.9
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	931	604806	153.9
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	962	628325	153.1
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	1030	641954	160.4
	"Breast"	"26000"	"45-49 years"	"45-49"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	1042	645201	161.5
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	604	328341	184.0
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	650	364084	178.5
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	620	383969	161.5
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	730	412417	177.0
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	723	446371	162.0
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	764	468047	163.2
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	844	485985	173.7
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	881	510275	172.7
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	880	532571	165.2
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	947	553608	171.1
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	1001	571930	175.0
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	1094	590862	185.2
	"Breast"	"26000"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	1039	590654	175.9
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	491	227040	216.3
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	536	248170	216.0
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	571	260685	219.0
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	653	292538	223.2
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	638	333161	191.5
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	710	367316	193.3
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	755	404416	186.7
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	835	434287	192.3
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	840	455761	184.3
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	916	476458	192.3
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	961	495577	193.9
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	981	513517	191.0
	"Breast"	"26000"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	1052	526486	199.8
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	416	181989	228.6
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	425	195811	217.0
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	498	202688	245.7
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	511	220296	232.0
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	544	240864	225.9
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	567	258736	219.1
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	599	275756	217.2
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	610	294760	206.9
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	747	321794	232.1
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	855	352840	242.3
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	744	384903	193.3
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	950	421045	225.6
	"Breast"	"26000"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	1034	441269	234.3
	"Breast"	"26000"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	17	318540	5.3
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	376	155506	241.8
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	408	164731	247.7
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	374	168721	221.7
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	421	179838	234.1
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	392	193126	203.0
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	480	202978	236.5
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	461	214582	214.8
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	525	226351	231.9
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	614	240007	255.8
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	682	253471	269.1
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	703	269834	260.5
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	777	286167	271.5
	"Breast"	"26000"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	788	298296	264.2
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	337	126657	266.1
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	288	136499	211.0
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	341	140185	243.2
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	354	147917	239.3
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	387	158083	244.8
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	355	164524	215.8
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	394	170555	231.0
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	394	177764	221.6
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	439	185611	236.5
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	477	193400	246.6
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	499	202031	247.0
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	540	212663	253.9
	"Breast"	"26000"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	591	220288	268.3
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	206	87877	234.4
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	234	95696	244.5
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	235	101000	232.7
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	269	108678	247.5
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	277	117620	235.5
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	273	124046	220.1
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	301	131087	229.6
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	281	136745	205.5
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	322	141761	227.1
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	356	147708	241.0
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	376	152926	245.9
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	370	157964	234.2
	"Breast"	"26000"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	392	162870	240.7
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	112	50219	223.0
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	131	56393	232.3
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	161	60082	268.0
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	131	66255	197.7
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	137	73072	187.5
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	181	79126	228.7
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	169	84543	199.9
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	188	90345	208.1
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	231	95466	242.0
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	235	101113	232.4
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	219	106203	206.2
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	241	112204	214.8
	"Breast"	"26000"	"80-84 years"	"80-84"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	256	116820	219.1
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	83	36756	225.8
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	68	41388	164.3
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	76	44658	170.2
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	96	49207	195.1
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	86	54304	158.4
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	100	58732	170.3
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	126	64570	195.1
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	141	69872	201.8
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	138	75617	182.5
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	148	81586	181.4
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	171	87988	194.3
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	172	95379	180.3
	"Breast"	"26000"	"85+ years"	"85+"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	178	104043	171.1
	"Cervix Uteri"	"27010"	"25-29 years"	"25-29"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	17	757841	2.2
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	23	506546	4.5
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	24	535698	4.5
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	32	555430	5.8
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	28	601662	4.7
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	47	650802	7.2
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	27	675896	4.0
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	32	693259	4.6
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	38	708596	5.4
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	26	718890	3.6
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	43	729176	5.9
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	25	743519	3.4
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	42	758264	5.5
	"Cervix Uteri"	"27010"	"30-34 years"	"30-34"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	31	770976	4.0
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	43	491768	8.7
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	30	513582	5.8
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	49	519525	9.4
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	32	546332	5.9
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	37	582437	6.4
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	45	606925	7.4
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	49	637270	7.7
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	59	670706	8.8
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	60	707704	8.5
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	50	735690	6.8
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	69	756364	9.1
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	61	770356	7.9
	"Cervix Uteri"	"27010"	"35-39 years"	"35-39"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	60	767667	7.8
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	58	461496	12.6
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	65	485477	13.4
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	67	489003	13.7
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	70	514059	13.6
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	67	552028	12.1
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	71	577295	12.3
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	82	593052	13.8
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	82	610899	13.4
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	56	626743	8.9
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	60	643927	9.3
	"Cervix Uteri"	"27010"	"40-44 years"	"40-44"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	64	664414	9.6
