"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Colon and Rectum"	"21041-21052"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	18	138821	13.0
	"Colon and Rectum"	"21041-21052"	"40-44 years"	"40-44"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	18	138766	13.0
	"Colon and Rectum"	"21041-21052"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	16	96175	16.6
	"Colon and Rectum"	"21041-21052"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	17	132238	12.9
	"Colon and Rectum"	"21041-21052"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	19	133948	14.2
	"Colon and Rectum"	"21041-21052"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	16	136031	11.8
	"Colon and Rectum"	"21041-21052"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	20	138554	14.4
	"Colon and Rectum"	"21041-21052"	"40-44 years"	"40-44"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	19	141926	13.4
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	27	98370	27.4
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	26	112367	23.1
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	22	118136	18.6
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	21	123823	17.0
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	21	128628	16.3
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	26	132662	19.6
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	32	136615	23.4
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	35	141102	24.8
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	30	143086	21.0
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	34	140153	24.3
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	19	87940	21.6
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	22	98874	22.3
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	25	106804	23.4
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	19	112468	16.9
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	28	117702	23.8
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	35	122889	28.5
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	19	127699	14.9
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	29	132381	21.9
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	43	137820	31.2
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	40	140794	28.4
	"Colon and Rectum"	"21041-21052"	"45-49 years"	"45-49"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	39	138901	28.1
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	29	66514	43.6
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	28	74535	37.6
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	18	80839	22.3
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	20	84890	23.6
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	22	91549	24.0
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	42	97398	43.1
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	28	102470	27.3
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	40	108199	37.0
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	32	114271	28.0
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	50	120070	41.6
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	41	125565	32.7
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	74	131143	56.4
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	47	132619	35.4
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	34	62451	54.4
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	28	70848	39.5
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	35	76912	45.5
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	34	80148	42.4
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	32	86114	37.2
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	43	91497	47.0
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	46	96427	47.7
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	40	101548	39.4
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	53	107547	49.3
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	40	113710	35.2
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	57	119034	47.9
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	47	124564	37.7
	"Colon and Rectum"	"21041-21052"	"50-54 years"	"50-54"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	44	126274	34.8
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	16	47249	33.9
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	24	52393	45.8
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	30	55565	54.0
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	38	61470	61.8
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	40	67866	58.9
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	34	73618	46.2
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	44	79330	55.5
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	36	85312	42.2
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	47	88766	52.9
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	37	93070	39.8
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	41	98113	41.8
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	40	103253	38.7
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	34	107183	31.7
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	33	43974	75.0
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	30	48933	61.3
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	33	51714	63.8
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	38	57641	65.9
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	37	63727	58.1
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	36	69190	52.0
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	51	74825	68.2
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	47	80263	58.6
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	57	82836	68.8
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	48	86771	55.3
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	56	91388	61.3
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	47	96365	48.8
	"Colon and Rectum"	"21041-21052"	"55-59 years"	"55-59"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	63	99769	63.1
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	33	35520	92.9
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	28	38700	72.4
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	35	40882	85.6
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	38	43549	87.3
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	46	47459	96.9
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	40	50693	78.9
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	29	53709	54.0
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	34	56589	60.1
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	39	62227	62.7
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	54	67086	80.5
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	56	72281	77.5
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	58	77855	74.5
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	50	82418	60.7
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	44	32364	136.0
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	43	35656	120.6
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	56	37923	147.7
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	50	40398	123.8
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	41	44126	92.9
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	59	47163	125.1
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	48	49668	96.6
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	46	52463	87.7
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	53	58063	91.3
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	56	62748	89.2
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	60	67586	88.8
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	64	73076	87.6
	"Colon and Rectum"	"21041-21052"	"60-64 years "	"60-64"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	74	76806	96.3
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	34	26903	126.4
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	26	29351	88.6
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	45	31085	144.8
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	30	32616	92.0
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	35	34900	100.3
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	49	36994	132.5
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	39	38731	100.7
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	42	40658	103.3
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	46	43019	106.9
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	43	46097	93.3
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	56	49129	114.0
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	46	52185	88.1
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	54	54210	99.6
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	41	22612	181.3
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	28	24993	112.0
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	43	26638	161.4
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	40	28332	141.2
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	38	30752	123.6
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	42	32841	127.9
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	59	34915	169.0
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	56	36792	152.2
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	48	38979	123.1
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	53	41717	127.0
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	63	44370	142.0
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	53	46805	113.2
	"Colon and Rectum"	"21041-21052"	"65-69 years"	"65-69"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	64	48508	131.9
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	40	20511	195.0
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	40	22489	177.9
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	36	23329	154.3
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	51	24475	208.4
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	50	25981	192.4
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	40	27061	147.8
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	42	28479	147.5
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2006"	"2006"	48	29900	160.5
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2007"	"2007"	45	31150	144.5
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2008"	"2008"	55	32751	167.9
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2009"	"2009"	39	34614	112.7
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2010"	"2010"	48	36348	132.1
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"2011"	"2011"	47	37687	124.7
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	35	16126	217.0
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	38	17893	212.4
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	47	18744	250.7
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	40	19644	203.6
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	53	20872	253.9
	"Colon and Rectum"	"21041-21052"	"70-74 years"	"70-74"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	39	21858	178.4
