"Cancer Sites"	"Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	31	1017287	3.0
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	39	990693	3.9
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	43	970947	4.4
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	37	954591	3.9
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	41	954510	4.3
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	42	962071	4.4
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	32	1050788	3.0
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	44	1068907	4.1
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	37	1086704	3.4
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	50	1095047	4.6
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	41	1097186	3.7
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	35	1100223	3.2
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	47	1083720	4.3
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	40	1060421	3.8
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	49	1032569	4.7
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	62	1015629	6.1
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	47	999828	4.7
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	52	1001145	5.2
	"Rectum"	"21052"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	50	1005808	5.0
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	45	892066	5.0
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	70	920359	7.6
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	52	941520	5.5
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	51	965288	5.3
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	69	983665	7.0
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	58	992413	5.8
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	55	1003242	5.5
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	64	1009939	6.3
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	63	1008951	6.2
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	67	1008557	6.6
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	70	1011015	6.9
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	74	1000120	7.4
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	98	979296	10.0
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	69	894141	7.7
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	82	922396	8.9
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	75	945769	7.9
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	84	972837	8.6
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	74	996091	7.4
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	92	1009194	9.1
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	97	1025401	9.5
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	92	1034164	8.9
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	103	1035899	9.9
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	110	1033952	10.6
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	110	1036534	10.6
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	99	1025034	9.7
	"Rectum"	"21052"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	126	1008224	12.5
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	64	774960	8.3
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	78	810597	9.6
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	72	845612	8.5
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	86	843935	10.2
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	90	859484	10.5
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	97	877642	11.1
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	90	893323	10.1
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	120	909001	13.2
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	123	928946	13.2
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	139	946197	14.7
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	130	957321	13.6
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	142	972707	14.6
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	114	982423	11.6
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	102	762846	13.4
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	131	797877	16.4
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	134	833540	16.1
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	130	831126	15.6
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	130	846600	15.4
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	151	865964	17.4
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	171	884648	19.3
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	145	902477	16.1
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	172	924768	18.6
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	153	945505	16.2
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	203	959408	21.2
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	191	977471	19.5
	"Rectum"	"21052"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	182	990361	18.4
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	78	583709	13.4
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	63	608297	10.4
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	75	632869	11.9
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	86	687817	12.5
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	94	716674	13.1
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	92	747872	12.3
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	92	779106	11.8
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	109	807384	13.5
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	115	801970	14.3
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	120	818440	14.7
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	108	839953	12.9
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	124	861200	14.4
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	104	881431	11.8
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	155	558899	27.7
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	154	582356	26.4
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	138	606244	22.8
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	177	661668	26.8
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	148	691551	21.4
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	153	721546	21.2
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	180	754366	23.9
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	184	782590	23.5
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	192	776187	24.7
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	193	791733	24.4
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	194	812775	23.9
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	190	835182	22.7
	"Rectum"	"21052"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	185	856308	21.6
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	89	468878	19.0
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	76	477129	15.9
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	86	489888	17.6
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	92	507372	18.1
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	87	536538	16.2
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	91	557335	16.3
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	92	576152	16.0
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	94	594447	15.8
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	120	644820	18.6
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	116	669694	17.3
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	116	703419	16.5
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	111	736932	15.1
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	109	768723	14.2
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	124	432359	28.7
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	159	440578	36.1
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	184	453785	40.5
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	157	471394	33.3
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	160	497765	32.1
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	144	517640	27.8
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	190	536231	35.4
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	171	554378	30.8
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	183	604758	30.3
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	188	631659	29.8
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	204	663675	30.7
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	182	697365	26.1
	"Rectum"	"21052"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	186	726851	25.6
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	129	421385	30.6
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	128	419896	30.5
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	109	420767	25.9
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	95	424419	22.4
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	134	433249	30.9
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	96	441392	21.7
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	101	447920	22.5
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	104	454704	22.9
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	115	471023	24.4
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	104	499772	20.8
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	110	522283	21.1
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	100	542341	18.4
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	115	563239	20.4
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	177	374780	47.2
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	162	371635	43.6
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	193	371558	51.9
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	172	373678	46.0
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	186	382347	48.6
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	156	390594	39.9
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	180	397062	45.3
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	192	404155	47.5
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	160	419772	38.1
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	183	445386	41.1
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	193	467032	41.3
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	202	487138	41.5
	"Rectum"	"21052"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	193	508539	38.0
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	134	417269	32.1
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	151	414038	36.5
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	112	407491	27.5
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	113	399642	28.3
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	113	393096	28.7
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	103	387637	26.6
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	98	384455	25.5
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	92	381294	24.1
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	93	384068	24.2
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	127	391631	32.4
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	107	401059	26.7
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	110	408750	26.9
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	101	421482	24.0
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	192	331615	57.9
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	189	331518	57.0
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	209	332802	62.8
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	179	331927	53.9
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	195	329697	59.1
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	182	326624	55.7
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	171	324467	52.7
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	175	321211	54.5
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	169	323083	52.3
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	172	331071	52.0
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	181	340666	53.1
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	156	348542	44.8
	"Rectum"	"21052"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	134	359806	37.2
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	152	376714	40.3
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	154	384351	40.1
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	129	383245	33.7
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	143	379338	37.7
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	154	374711	41.1
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	135	365347	37.0
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	127	359318	35.3
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	109	350930	31.1
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	107	344532	31.1
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	115	338982	33.9
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	107	336384	31.8
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	81	335430	24.1
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	99	336911	29.4
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"1999"	"1999"	200	276045	72.5
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2000"	"2000"	192	279126	68.8
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	187	277420	67.4
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2002"	"2002"	188	274786	68.4
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2003"	"2003"	151	273133	55.3
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2004"	"2004"	177	269484	65.7
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2005"	"2005"	157	271086	57.9
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2006"	"2006"	143	270156	52.9
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2007"	"2007"	187	269620	69.4
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	136	268981	50.6
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2009"	"2009"	149	268708	55.5
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2010"	"2010"	118	269063	43.9
	"Rectum"	"21052"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	"2011"	"2011"	135	270850	49.8
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	112	260340	43.0
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	106	265866	39.9
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	135	275960	48.9
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	118	285913	41.3
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	104	293399	35.4
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	107	300388	35.6
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	119	304312	39.1
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	107	301829	35.5
	"Rectum"	"21052"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	122	299543	40.7
