"Cancer Sites"	"Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	37	175288	21.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	26	179426	14.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	26	184221	14.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	28	188923	14.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	23	191315	12.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"45-49 years"	"45-49"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	23	193721	11.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	18	126057	14.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	26	137409	18.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	24	148628	16.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	16	156562	10.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	33	164404	20.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	25	171314	14.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	28	177475	15.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	32	185718	17.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	34	192672	17.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	39	199102	19.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	29	204127	14.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	36	209842	17.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	45	211856	21.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	19	110628	17.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	24	119344	20.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	30	128279	23.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	37	134699	27.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	26	140759	18.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	36	146350	24.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	34	151481	22.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	44	157754	27.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	47	163279	28.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	55	169206	32.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	56	173659	32.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	56	178993	31.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"50-54 years"	"50-54"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	48	181703	26.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	20	88020	22.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	20	93516	21.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	19	99656	19.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	29	109185	26.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	28	120620	23.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	31	132427	23.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	35	145918	24.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	27	156881	17.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	42	164539	25.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	30	172317	17.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	45	179319	25.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	29	185549	15.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	35	193369	18.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	32	77120	41.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	31	81663	38.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	36	86399	41.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	45	94122	47.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	28	103324	27.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	36	112464	32.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	40	123149	32.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	44	131515	33.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	56	137545	40.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	39	143185	27.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	53	148550	35.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	38	153605	24.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"55-59 years"	"55-59"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	46	160159	28.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	24	75330	31.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	17	78417	21.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	25	82063	30.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	26	86040	30.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	18	89814	20.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	25	94945	26.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	30	105927	28.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	29	115343	25.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	24	126776	18.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	31	138712	22.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	28	151964	18.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	40	162841	24.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	26	62817	41.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	33	66246	49.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	37	69757	53.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	25	73361	34.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	41	76497	53.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	30	80261	37.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	33	84109	39.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	39	88707	44.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	32	96051	33.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	44	105192	41.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	38	114319	33.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	61	124922	48.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"60-64 years "	"60-64"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	64	132681	48.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	29	69716	41.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	21	72197	29.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	26	75196	34.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	18	77593	23.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	25	79750	31.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	36	83168	43.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	31	86193	36.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	28	89990	31.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	37	93624	39.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	26	98971	26.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	34	104303	32.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	34	109850	31.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	32	51877	61.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	33	53510	61.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	38	56109	67.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	40	58999	67.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	35	61759	56.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	41	64747	63.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	39	68245	57.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	51	71143	71.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	45	74339	60.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	40	77497	51.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	53	81358	65.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	51	85188	59.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"65-69 years"	"65-69"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	40	89731	44.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	24	57699	41.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	28	60402	46.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	32	62472	51.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	28	64206	43.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	26	66530	39.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	19	68574	27.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	22	70516	31.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	26	72648	35.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	27	75476	35.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	26	78028	33.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	38	80139	47.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	31	83749	37.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	26	87230	29.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	41	42550	96.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	33	44474	74.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	33	45921	71.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	29	47172	61.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	37	48911	75.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	41	50586	81.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	45	52632	85.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	45	54808	82.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	40	57475	69.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	41	59974	68.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	36	62965	57.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	28	66484	42.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"70-74 years"	"70-74"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	40	69414	57.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	24	40791	58.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	26	43636	59.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	27	46841	57.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	28	49539	56.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	25	52009	48.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2004"	"2004"	25	54330	46.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	36	56853	63.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	29	58467	49.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2007"	"2007"	27	60035	45.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	26	62251	41.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	20	64140	31.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2010"	"2010"	33	65918	50.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	27	68219	39.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"1999"	"1999"	37	31823	116.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2000"	"2000"	32	33338	96.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2001"	"2001"	35	34940	100.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2002"	"2002"	34	36367	93.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"75-79 years"	"75-79"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"2003"	"2003"	28	37642	74.4
